转债代码,转债名称,股票代码,股票名称,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌.1,剩余本息,转股价格,转股溢价率,转股价值,距离转股日,剩余年限,回售年限,转债余额,转债成交额,转债换手率,余额/市值,余额/股本,股票市值,P/B,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,老式双低,老式排名,新式双低,新式排名,热门度,日期
110064,建工转债!,600939,重庆建工,建筑,建筑工程,113.155,-0.27%,-0.42%,3.57,-2.99%,119.2,4.49,42.3%,79.51,已到,3年55天,1年55天,12.6,15.0,1.1%,18.6%,14.8%,68,0.86,1.71%,0.63%,-6.58%,-7.06%,99.25,107.94,0.23,AA+,3.29%,146.8,98,38.9,37,43,2022-10-24
113628,晨丰转债!,603685,晨丰科技,能源电力,电力设备,111.994,-0.91%,0.31%,9.93,-1.10%,121.2,12.94,45.9%,76.74,已到,4.83年,2.83年,4.15,7.6,1.6%,24.7%,19.0%,17,1.5,1.69%,0.92%,-2.43%,-2.68%,82.90,84.35,0.54,A,7.99%,147.2,101,62.9,220,28,2022-10-24
128132,交建转债!,2941,新疆交建,建筑,建筑工程,109.191,-1.36%,1.06%,11.93,-1.89%,116.3,18.43,68.7%,64.73,已到,3.89年,1.89年,8.49,29.0,3.1%,11.0%,7.1%,77,2.88,1.66%,0.91%,-2.90%,-3.16%,95.28,100.9,0.16,AA,3.79%,153.7,161,52.8,121,29,2022-10-24
128116,瑞达转债!,2961,瑞达期货,金融,期货行业,107.93,0.03%,-0.23%,13.77,-1.85%,114.4,29.22,129%,47.13,已到,3.68年,1.68年,6.49,15.0,2.1%,10.6%,5.0%,61,2.67,1.63%,0.91%,-2.61%,-2.90%,96.05,100.05,0.11,AA,3.79%,168.7,317,68.7,259,24,2022-10-24
118004,博瑞转债!,688166,博瑞医药,医药,原料药,111.434,-1.03%,0.49%,19.55,-2.25%,121.0,35.56,103%,54.98,已到,5.19年,3.19年,4.65,6.1,1.2%,5.8%,3.2%,80,4.46,1.63%,0.93%,-2.08%,-2.29%,85.34,89.54,0.24,AA-,6.11%,167.9,303,78.4,339,17,2022-10-24
123082,北陆转债!,300016,北陆药业,医药,化学制药,113.8,-0.84%,-0.78%,6.63,-3.77%,121.2,8.75,50.2%,75.77,已到,4年42天,2年42天,4.99,4.8,0.8%,15.3%,11.6%,33,1.89,1.58%,0.68%,-3.86%,-4.19%,89.42,92.47,0.43,A+,6.99%,151.8,142,59.4,180,25,2022-10-24
127044,蒙娜转债!,2918,蒙娜丽莎,建筑,其他建材,108.903,-0.86%,0.45%,14.48,-2.69%,116.8,26.63,100%,54.37,已到,4.81年,2.81年,11.7,16.0,1.3%,19.3%,10.5%,61,2.06,1.49%,0.87%,-1.77%,-1.98%,92.56,97.99,0.15,AA,3.79%,163.4,270,65.4,234,11,2022-10-24
127053,豪美转债!,2988,豪美新材,有色金属,铝金属,114.917,-0.75%,-0.57%,13.66,-3.53%,124.0,21.29,79.1%,64.16,已到,5.25年,3.25年,8.24,6.8,0.7%,25.9%,16.6%,32,1.44,1.49%,0.71%,-2.93%,-3.14%,85.05,91.43,0.37,AA-,6.11%,165.7,290,74.2,306,11,2022-10-24
127055,精装转债!,2989,中天精装,建筑,装饰工程,111.4,-1.72%,0.26%,13.76,-3.30%,120.3,19.1,54.6%,72.04,已到,5.33年,3.33年,5.77,16.0,2.5%,23.1%,16.6%,25,1.52,1.48%,0.81%,-2.06%,-2.26%,84.40,88.25,0.44,AA-,6.11%,150.8,135,62.5,216,13,2022-10-24
113627,太平转债!,603877,太平鸟,服装纺织,服装行业,107.35,-0.37%,0.28%,16.22,-3.28%,114.8,49.72,229%,32.62,已到,4.72年,2.72年,8.0,4.2,0.5%,10.3%,3.4%,77,1.91,1.46%,0.89%,-1.33%,-1.55%,92.87,96.64,0.03,AA,3.79%,182.1,375,85.4,365,10,2022-10-24
110073,国投转债!,600061,国投资本,金融,证券行业,104.501,-0.49%,0.00%,6.07,-2.10%,109.9,9.75,67.9%,62.26,已到,3.74年,无权,80.0,29.0,0.3%,20.5%,12.8%,390,0.83,1.37%,0.87%,无权,无权,无权,98.2,0.23,AAA,3.09%,146.7,96,48.5,98,26,2022-10-24
113609,永安转债!,603776,永安行,城市公用,其他,113.959,-0.81%,-0.12%,14.35,-2.05%,120.1,16.38,30.1%,87.61,已到,4年29天,2年29天,7.34,21.0,2.5%,21.9%,19.2%,33,1.04,1.32%,0.46%,-4.26%,-4.54%,91.08,95.59,0.45,AA-,5.89%,140.3,51,44.7,71,31,2022-10-24
113644,艾迪转债!,603638,艾迪精密,机械装备,专用设备,112.131,-1.01%,0.11%,14.49,-2.42%,120.3,23.84,84.5%,60.78,已到,5.47年,3.47年,10.0,4.3,0.4%,8.2%,5.0%,122,4.27,1.32%,0.67%,-2.16%,-2.35%,83.69,87.51,0.37,AA-,6.11%,163.5,272,76.0,325,7,2022-10-24
123039,开润转债!,300577,开润股份,服装纺织,纺织行业,115.99,-0.99%,0.77%,14.37,-3.69%,120.3,29.82,141%,48.19,已到,3.17年,1.17年,2.22,12.0,4.5%,6.4%,3.1%,34,2.07,1.19%,0.07%,-8.35%,-8.78%,94.57,97.67,0.06,A+,6.99%,183.8,381,86.1,370,31,2022-10-24
123077,汉得转债!,300170,汉得信息,计算机及,软件开发,119.467,-0.65%,0.53%,7.92,-0.38%,125.1,9.82,48.1%,80.65,已到,4年28天,2年28天,9.37,19.0,1.7%,13.7%,11.1%,68,1.93,1.16%,0.13%,-6.28%,-6.54%,95.24,107.84,0.31,AA,3.79%,158.3,208,50.4,110,16,2022-10-24
127042,嘉美转债!,2969,嘉美包装,造纸包装,包装材料,110.608,-1.04%,0.53%,3.84,-1.29%,116.8,4.86,40.0%,79.01,已到,4.79年,2.79年,7.5,11.0,1.3%,20.3%,16.0%,37,1.64,1.16%,0.54%,-2.30%,-2.51%,92.63,98.06,0.4,AA,3.79%,142.2,65,44.1,69,24,2022-10-24
113623,凤21转债!,603225,新凤鸣,化工,化纤,111.164,-0.22%,0.09%,8.81,-0.90%,116.8,16.25,105%,54.22,已到,4.45年,2.45年,25.0,14.0,0.5%,18.6%,10.1%,135,0.84,1.14%,0.46%,-2.78%,-3.02%,93.80,99.3,0.14,AA,3.79%,168.1,306,68.8,261,8,2022-10-24
113650,博22转债!,603916,苏博特,建筑,其他建材,112.911,-2.50%,0.93%,15.5,-4.20%,120.3,23.95,74.5%,64.72,2月14天,5.68年,3.68年,8.0,7.6,0.8%,12.3%,7.9%,65,1.65,1.14%,0.52%,-2.22%,-2.40%,82.65,86.42,0.37,AA-,6.11%,161.1,247,74.7,313,2,2022-10-24
113043,财通转债!,601108,财通证券,金融,证券行业,105.079,-0.90%,0.63%,6.98,-1.13%,110.0,11.49,73.0%,60.75,已到,4年45天,无权,38.0,17.0,0.4%,11.7%,7.1%,324,1.02,1.13%,0.68%,无权,无权,无权,97.23,0.24,AAA,3.09%,149.4,119,52.2,118,14,2022-10-24
123116,万兴转债!,300624,万兴科技,计算机及,软件开发,114.995,-0.57%,0.35%,28.43,-0.80%,121.0,49.79,101%,57.1,已到,4.62年,2.62年,3.78,6.0,1.4%,10.2%,5.8%,37,4.34,1.13%,0.34%,-3.60%,-3.86%,86.24,89.19,0.26,A+,6.99%,172.9,346,83.7,358,15,2022-10-24
111001,山玻转债!,605006,山东玻纤,其他,非金属矿,113.733,-1.29%,0.51%,8.65,-1.82%,120.1,11.5,51.2%,75.22,已到,5年13天,3年13天,6.0,2.3,0.3%,11.6%,8.7%,52,2.04,1.11%,0.41%,-2.90%,-3.10%,85.84,89.63,0.43,AA-,6.11%,152.2,146,62.6,218,9,2022-10-24
128072,翔鹭转债!,2842,翔鹭钨业,有色金属,小金属,110.111,-1.00%,0.69%,8.09,-2.06%,113.5,15.09,105%,53.61,已到,2.82年,0.82年,3.02,6.4,1.9%,13.4%,7.2%,22,2.39,1.10%,0.22%,-7.65%,-7.98%,95.48,94.63,0.15,A+,6.78%,166.6,295,71.1,280,35,2022-10-24
113633,科沃转债!,603486,科沃斯,机械装备,机器人及,109.205,-0.72%,0.18%,62.74,-7.07%,115.1,177.08,208%,35.43,已到,5年35天,3年35天,10.4,5.1,0.4%,2.9%,1.0%,360,6.52,1.06%,0.52%,-1.61%,-1.82%,91.24,94.58,0.08,AA,4.01%,183.0,379,88.4,377,15,2022-10-24
113643,风语转债!,603466,风语筑,建筑,装饰工程,113.715,-0.60%,-0.11%,9.6,-2.14%,120.3,15.26,80.8%,62.91,已到,5.41年,3.41年,5.0,4.1,0.7%,8.7%,5.5%,57,2.0,1.06%,0.41%,-2.58%,-2.77%,83.98,87.81,0.33,AA-,6.11%,164.5,283,76.7,333,13,2022-10-24
113046,金田转债!,601609,金田股份,有色金属,铜金属,109.524,-1.25%,1.10%,7.01,-0.57%,114.6,10.64,66.2%,65.88,已到,4.40年,2.40年,15.0,12.0,0.7%,14.5%,9.5%,104,1.41,1.05%,0.45%,-2.34%,-2.57%,94.93,99.64,0.27,AA+,3.29%,153.2,158,53.5,130,15,2022-10-24
123065,宝莱转债!,300246,宝莱特,医药,医疗器械,115.7,-1.27%,1.02%,14.25,-3.19%,120.3,36.32,195%,39.23,已到,3.86年,1.86年,2.19,7.8,3.1%,8.7%,3.4%,25,1.8,1.04%,0.12%,-5.51%,-5.79%,91.99,96.9,0.08,AA-,5.89%,192.2,395,95.3,391,31,2022-10-24
123122,富瀚转债!,300613,富瀚微,电子,芯片制造,114.288,-1.40%,1.63%,55.0,0.73%,120.0,92.77,92.8%,59.29,已到,4.78年,2.78年,5.81,25.0,3.7%,4.6%,2.7%,126,6.34,1.04%,0.32%,-3.38%,-3.59%,84.82,87.41,0.31,A+,6.99%,169.3,322,81.9,352,15,2022-10-24
113054,绿动转债!,601330,绿色动力,城市公用,三废处理,107.682,-0.58%,-0.33%,6.65,-2.78%,113.5,9.72,57.4%,68.42,已到,5.34年,3.34年,23.6,6.7,0.3%,25.5%,17.4%,93,1.37,1.01%,0.54%,-1.27%,-1.43%,91.35,94.69,0.33,AA+,3.51%,146.9,99,52.3,119,12,2022-10-24
113597,佳力转债!,603912,佳力图,机械装备,专用设备,118.901,-0.75%,0.88%,10.45,0.58%,123.3,16.36,86.1%,63.88,已到,3.76年,1.76年,2.98,20.0,5.7%,9.4%,6.0%,32,3.38,0.99%,-0.06%,-7.11%,-7.41%,92.51,99.87,0.24,AA-,5.89%,173.9,351,74.1,303,27,2022-10-24
110062,烽火转债!,600498,烽火通信,通信互联,通信设备,107.226,0.07%,-0.09%,13.55,-0.29%,110.3,22.77,80.2%,59.51,已到,3年37天,1年37天,30.9,23.0,0.7%,19.2%,11.4%,161,1.45,0.94%,0.31%,-3.30%,-3.71%,98.95,100.58,0.09,AAA,3.09%,154.9,167,54.4,140,20,2022-10-24
123129,锦鸡转债!,300798,锦鸡股份,化工,其他,112.59,-0.88%,-0.21%,6.25,-2.19%,117.8,7.97,43.6%,78.42,已到,5年9天,3年9天,6.0,3.5,0.5%,23.0%,18.0%,26,2.06,0.92%,0.30%,-2.51%,-2.74%,86.16,88.05,0.5,AA-,6.11%,146.8,97,58.7,171,15,2022-10-24
128142,新乳转债!,2946,新乳业,食品饮料,乳制品,110.685,-0.64%,0.38%,10.61,-2.12%,114.8,18.4,92.0%,57.66,已到,4年53天,2年53天,7.18,3.7,0.5%,7.8%,4.5%,92,3.62,0.90%,0.25%,-2.97%,-3.23%,94.86,98.72,0.12,AA,3.79%,163.7,275,65.0,230,10,2022-10-24
110047,山鹰转债!,600567,山鹰国际,造纸包装,包装用纸,114.458,-0.49%,0.35%,2.37,-0.84%,116.5,3.19,54.1%,74.29,已到,2年26天,26天,22.5,16.0,0.6%,20.5%,15.3%,109,0.7,0.88%,-0.54%,-50.3%,-51.7%,101.10,109.55,0.17,AA+,3.08%,154.6,165,45.1,72,31,2022-10-24
123131,奥飞转债!,300738,奥飞数据,通信互联,通信设备,116.52,-1.23%,0.65%,8.64,-1.26%,121.7,12.17,64.1%,70.99,已到,5年38天,3年38天,6.35,11.0,1.4%,10.6%,7.6%,60,3.92,0.88%,0.14%,-3.28%,-3.53%,83.58,86.11,0.46,A+,7.21%,162.0,256,75.9,324,8,2022-10-24
123146,中环转2!,300692,中环环保,城市公用,三废处理,115.63,-0.74%,0.50%,6.69,-0.45%,121.0,7.47,29.1%,89.56,20天,5.53年,3.53年,8.64,13.0,1.3%,30.5%,27.3%,28,1.37,0.84%,0.19%,-2.87%,-3.07%,83.65,87.76,0.55,AA-,6.11%,141.7,61,53.9,135,10,2022-10-24
123059,银信转债!,300231,银信科技,计算机及,软件开发,119.365,-2.65%,2.45%,7.16,-0.56%,123.0,9.53,58.9%,75.13,已到,3.72年,1.72年,3.91,7.8,1.7%,12.4%,9.3%,32,2.2,0.83%,-0.22%,-7.60%,-7.87%,92.45,99.83,0.36,AA-,5.89%,163.6,274,63.8,224,22,2022-10-24
123101,拓斯转债!,300607,拓斯达,机械装备,机器人及,110.984,-0.90%,0.91%,12.94,0.08%,114.8,26.2,125%,49.39,已到,4.37年,2.37年,6.7,2.4,0.3%,12.2%,6.0%,55,2.48,0.79%,0.18%,-2.81%,-3.05%,94.07,97.9,0.12,AA,3.79%,172.6,344,74.7,312,15,2022-10-24
123154,火星转债!,300894,火星人,家电,家电行业,115.4,-2.30%,2.01%,25.38,-0.63%,120.3,34.29,55.9%,74.02,3月21天,5.78年,3.78年,5.29,14.0,2.2%,5.1%,3.8%,103,6.88,0.73%,0.13%,-2.71%,-2.88%,82.18,85.93,0.46,AA-,6.11%,156.8,192,70.9,279,3,2022-10-24
113656,嘉诚转债!,603535,嘉诚国际,交通运输,物流业,115.163,-0.95%,-0.39%,18.15,-2.63%,120.0,22.98,45.8%,78.98,4月13天,5.85年,3.85年,8.0,15.0,1.7%,18.9%,14.9%,42,1.38,0.72%,0.13%,-2.68%,-2.83%,81.57,85.3,0.51,AA-,6.11%,151.3,139,66.0,238,1,2022-10-24
127017,万青转债!,789,万年青,建筑,水泥,114.61,-1.28%,0.86%,8.85,-1.99%,117.4,12.66,64.0%,69.91,已到,3.60年,1.60年,10.0,13.0,1.1%,14.2%,9.9%,71,1.0,0.68%,-0.17%,-6.02%,-6.30%,97.05,104.7,0.21,AA+,3.29%,159.3,219,54.6,142,8,2022-10-24
113594,淳中转债!,603516,淳中科技,电子,电子产品,117.301,-0.12%,0.09%,13.0,-0.08%,120.2,18.03,62.7%,72.1,已到,3.74年,1.74年,3.0,11.0,3.0%,12.5%,9.0%,24,2.52,0.67%,-0.27%,-6.47%,-6.78%,90.99,93.92,0.36,A+,6.99%,162.5,261,68.6,256,20,2022-10-24
113566,翔港转债!,603499,翔港科技,造纸包装,包装材料,120.661,0.35%,3.36%,7.92,10.0%,123.2,10.77,64.1%,73.54,已到,3.34年,1.34年,1.61,92.0,46.5%,10.1%,7.4%,16,2.85,0.64%,-0.53%,-9.83%,-10.2%,93.44,98.83,0.37,A+,6.99%,167.8,302,69.0,262,36,2022-10-24
127062,垒知转债!,2398,垒知集团,建筑,其他建材,116.45,-0.69%,-0.49%,5.6,-2.61%,120.5,7.75,61.2%,72.26,2.0天,5.49年,3.49年,3.96,8.3,1.8%,9.9%,7.1%,40,1.15,0.64%,-0.01%,-3.12%,-3.31%,83.80,87.61,0.45,AA-,6.11%,160.6,244,73.0,292,9,2022-10-24
123063,大禹转债,300021,大禹节水,化工,橡胶塑料,122.639,0.20%,-1.03%,4.72,-1.67%,125.5,4.72,22.6%,100.0,已到,3.76年,2.76年,6.35,23.0,3.0%,15.6%,15.6%,41,2.28,0.63%,-0.50%,-4.94%,-5.30%,89.93,101.71,0.5,AA-,5.89%,145.3,78,43.6,67,21,2022-10-24
128123,国光转债!,2749,国光股份,化工,农化,112.48,-0.98%,0.41%,8.72,-2.24%,115.0,13.17,69.9%,66.21,已到,3.75年,1.75年,3.2,2.7,0.7%,8.4%,5.6%,38,2.7,0.60%,-0.12%,-4.55%,-4.82%,92.28,93.19,0.25,AA-,5.89%,158.7,213,65.6,235,23,2022-10-24
113044,大秦转债!,601006,大秦铁路,铁路,铁路运输,111.202,-0.73%,-0.82%,6.65,-3.06%,113.9,6.7,12.0%,99.25,已到,4年49天,2年49天,320.0,133.0,0.4%,32.4%,32.1%,989,0.81,0.60%,-0.02%,-3.00%,-3.30%,96.79,100.74,0.51,AAA,3.09%,123.2,3,22.4,4,46,2022-10-24
113639,华正转债!,603186,华正新材,电子,元器件制,109.058,-1.21%,1.08%,21.1,-0.57%,112.5,38.59,99.5%,54.68,已到,5.25年,3.25年,5.7,7.3,1.2%,19.0%,10.4%,30,1.81,0.60%,0.17%,-1.67%,-1.84%,91.63,94.15,0.22,AA+,3.51%,163.4,271,69.3,264,13,2022-10-24
113600,新星转债!,603978,深圳新星,有色金属,有色行业,122.286,-0.18%,0.67%,21.54,1.08%,125.0,23.85,35.4%,90.31,已到,3.80年,1.80年,4.53,23.0,4.1%,12.7%,11.4%,36,2.11,0.59%,-0.50%,-8.44%,-8.69%,92.03,100.99,0.45,AA-,5.89%,154.3,163,53.3,127,22,2022-10-24
128117,道恩转债!,2838,道恩股份,化工,橡胶塑料,120.064,-1.51%,0.76%,19.08,-2.65%,122.5,28.03,76.4%,68.07,已到,3.68年,1.68年,3.59,8.8,2.0%,4.2%,2.9%,85,3.76,0.56%,-0.48%,-8.07%,-8.34%,92.57,99.61,0.28,AA-,5.89%,172.1,340,72.4,287,28,2022-10-24
127033,中装转2!,2822,中装建设,建筑,装饰工程,113.968,-0.81%,0.20%,5.24,-1.50%,116.8,6.29,36.8%,83.31,已到,4.47年,2.47年,11.6,398.0,30.0%,31.0%,25.8%,37,1.09,0.56%,-0.11%,-3.68%,-3.91%,93.72,99.22,0.4,AA,3.79%,144.6,76,45.4,75,30,2022-10-24
110063,鹰19转债!,600567,山鹰国际,造纸包装,包装用纸,113.505,-0.61%,0.40%,2.37,-0.84%,115.4,3.15,50.9%,75.24,已到,3年48天,1年48天,18.4,16.0,0.8%,16.9%,12.7%,109,0.7,0.54%,-0.34%,-7.45%,-7.82%,98.54,104.5,0.26,AA+,3.29%,151.8,141,47.3,90,30,2022-10-24
110081,闻泰转债!,600745,闻泰科技,电子,电子行业,109.032,-0.68%,0.42%,45.91,-2.32%,111.8,96.49,129%,47.58,已到,4.76年,2.76年,86.0,56.0,0.6%,15.0%,7.1%,572,1.72,0.54%,0.08%,-2.16%,-2.31%,93.10,96.04,0.11,AA+,3.29%,170.5,332,74.4,308,14,2022-10-24
110080,东湖转债,600133,东湖高新,建筑,建筑工程,112.158,-1.32%,0.18%,5.21,-2.62%,114.8,5.84,25.7%,89.21,已到,4.46年,2.46年,15.5,42.0,2.4%,37.4%,33.3%,41,0.73,0.53%,-0.06%,-3.10%,-3.34%,93.76,97.57,0.43,AA,3.79%,135.1,29,37.5,33,36,2022-10-24
127054,双箭转债!,2381,双箭股份,化工,橡胶塑料,113.999,-0.98%,0.84%,5.83,-0.34%,117.1,7.71,50.8%,75.62,已到,5.30年,3.30年,5.14,1.7,0.3%,21.4%,16.2%,24,1.27,0.52%,-0.05%,-2.75%,-2.94%,90.53,95.46,0.41,AA,4.01%,152.4,147,56.9,157,8,2022-10-24
123153,英力转债!,300956,英力股份,电子,电子产品,118.1,-0.60%,-0.15%,14.76,-1.34%,121.5,19.24,53.9%,76.72,3月4天,5.74年,3.74年,3.4,8.7,2.2%,17.5%,13.4%,19,1.76,0.51%,-0.14%,-3.13%,-3.34%,79.81,82.23,0.56,A+,7.21%,159.5,223,77.3,336,4,2022-10-24
113058,友发转债!,601686,友发集团,钢铁,钢铁行业,114.011,-0.71%,0.03%,5.77,-1.54%,117.1,6.73,33.0%,85.74,已到,5.43年,3.43年,20.0,6.9,0.3%,24.2%,20.8%,83,1.35,0.50%,-0.05%,-2.65%,-2.84%,90.07,94.98,0.45,AA,4.01%,142.3,66,47.3,91,4,2022-10-24
118016,京源转债,688096,京源环保,城市公用,三废处理,118.327,-0.69%,-1.00%,12.06,-2.74%,121.7,13.93,36.7%,86.58,3月21天,5.78年,3.78年,3.33,6.1,1.5%,25.5%,22.1%,13,1.68,0.50%,-0.14%,-3.10%,-3.32%,76.92,77.98,0.62,A,8.21%,150.1,126,72.1,286,4,2022-10-24
123115,捷捷转债!,300623,捷捷微电,电子,元器件制,115.5,-0.26%,0.18%,18.4,-0.27%,118.1,28.87,81.2%,63.73,已到,4.62年,2.62年,11.9,15.0,1.1%,8.8%,5.6%,136,4.36,0.49%,-0.19%,-3.91%,-4.14%,88.32,91.16,0.3,AA-,5.89%,167.3,300,76.1,327,12,2022-10-24
113638,台21转债!,603055,台华新材,服装纺织,纺织行业,114.241,-0.55%,0.55%,9.41,0.00%,117.1,16.7,103%,56.35,已到,5.18年,3.18年,6.0,9.2,1.3%,7.3%,4.1%,82,2.16,0.49%,-0.10%,-2.91%,-3.10%,90.96,95.92,0.2,AA,4.01%,172.1,341,76.2,329,7,2022-10-24
123155,中陆转债!,301040,中环海陆,能源电力,风能,118.2,-0.57%,0.64%,22.27,0.13%,121.5,31.8,68.8%,70.03,3月28天,5.80年,3.80年,3.6,6.5,1.5%,16.2%,11.3%,22,2.33,0.49%,-0.15%,-3.11%,-3.31%,79.47,81.88,0.48,A+,7.21%,166.4,293,84.5,360,4,2022-10-24
110045,海澜转债!!,600398,海澜之家,服装纺织,服装行业,108.404,-0.31%,0.24%,4.2,-1.41%,109.3,6.53,68.5%,64.32,已到,1.71年,回售内,29.5,33.0,1.0%,16.3%,10.5%,181,1.34,0.48%,-0.52%,回售内,回售内,100.22,103.8,0.05,AA+,3.08%,152.5,149,48.7,99,43,2022-10-24
118015,芯海转债!,688595,芯海科技,电子,芯片制造,118.293,-1.17%,0.58%,37.48,-1.32%,121.5,56.0,76.7%,66.93,3月4天,5.74年,3.74年,4.1,14.0,2.9%,7.7%,5.2%,53,5.31,0.48%,-0.16%,-3.16%,-3.37%,79.88,82.24,0.45,A+,7.21%,169.7,325,87.4,373,4,2022-10-24
123072,乐歌转债!,300729,乐歌股份,其他,家居用品,126.108,-0.83%,0.72%,17.05,-2.18%,128.3,48.98,262%,34.81,已到,3.99年,1.99年,1.42,9.5,5.3%,3.8%,1.3%,38,1.88,0.45%,-0.71%,-8.07%,-8.49%,91.26,98.82,0.05,A+,6.99%,217.4,406,118.6,406,22,2022-10-24
123100,朗科转债!,300543,朗科智能,电子,电子产品,114.9,-0.71%,-0.12%,9.18,-1.92%,117.1,11.61,45.3%,79.07,已到,4.29年,2.29年,3.8,8.1,1.8%,15.4%,12.2%,25,2.51,0.45%,-0.25%,-4.22%,-4.47%,89.99,92.1,0.43,AA-,5.89%,150.7,134,58.6,170,15,2022-10-24
123109,昌红转债!,300151,昌红科技,机械装备,专用设备,118.312,0.25%,-1.47%,18.92,-3.37%,120.6,27.88,74.3%,67.86,已到,4.43年,2.43年,4.6,44.0,8.0%,4.8%,3.3%,95,8.93,0.44%,-0.36%,-5.05%,-5.29%,89.34,94.1,0.36,AA-,5.89%,168.8,318,74.7,311,13,2022-10-24
113519,长久转债!,603569,长久物流,交通运输,物流业,117.292,-0.69%,0.04%,8.61,-3.48%,118.3,11.04,50.4%,77.99,已到,2年12天,12天,6.96,27.0,3.3%,14.4%,11.3%,48,2.24,0.43%,-1.14%,-72.0%,-73.5%,101.09,110.29,0.19,AA,3.58%,156.6,188,46.3,84,35,2022-10-24
123151,康医转债!,300869,康泰医学,医药,医疗器械,118.88,-1.04%,-1.20%,24.01,-3.92%,121.6,28.22,39.7%,85.08,2月16天,5.68年,3.68年,7.0,58.0,6.9%,7.3%,6.2%,96,5.31,0.41%,-0.24%,-3.32%,-3.54%,80.20,82.63,0.57,A+,7.21%,152.7,152,70.0,271,4,2022-10-24
123050,聚飞转债!,300303,聚飞光电,电子,LED制,121.361,-0.83%,0.65%,4.14,-0.48%,123.0,4.98,46.0%,83.13,已到,3.47年,1.47年,3.75,5.0,1.1%,6.7%,5.6%,56,1.91,0.40%,-0.72%,-9.65%,-9.95%,93.80,101.28,0.38,AA-,5.89%,159.6,224,58.3,165,16,2022-10-24
127067,恒逸转2!,703,恒逸石化,石油天然,石油,110.662,-1.18%,0.53%,6.96,-2.11%,113.2,10.5,66.9%,66.29,3月4天,5.74年,3.74年,30.0,11.0,0.3%,11.8%,7.8%,255,0.92,0.40%,-0.02%,-1.90%,-2.03%,89.82,93.12,0.31,AA+,3.51%,155.0,169,61.9,211,2,2022-10-24
110076,华海转债!,600521,华海药业,医药,医药行业,113.089,-0.24%,0.04%,20.28,-1.07%,114.8,33.89,89.0%,59.84,已到,4年7天,2年7天,18.4,10.0,0.5%,6.1%,3.7%,301,4.38,0.38%,-0.28%,-4.09%,-4.36%,95.31,99.18,0.19,AA,3.79%,166.3,292,67.2,248,12,2022-10-24
110082,宏发转债!,600885,宏发股份,能源电力,电力设备,114.986,-0.77%,0.98%,35.24,0.66%,117.1,51.32,67.5%,68.67,已到,5年2.6天,3年2.6天,20.0,14.0,0.6%,5.4%,3.7%,367,5.64,0.37%,-0.23%,-3.26%,-3.47%,91.57,96.56,0.31,AA,4.01%,161.3,251,64.7,227,7,2022-10-24
113605,XD大参转!,603233,大参林,医药,医药商业,112.73,-0.45%,0.11%,36.6,-1.61%,114.9,57.13,76.0%,64.06,已到,3.99年,1.99年,14.0,19.0,1.2%,4.0%,2.6%,347,6.18,0.35%,-0.29%,-4.20%,-4.44%,94.92,98.79,0.21,AA,3.79%,161.4,252,62.6,217,12,2022-10-24
113640,苏利转债!,603585,苏利股份,化工,农化,118.435,-1.40%,0.14%,20.09,-2.10%,120.5,19.71,16.2%,101.93,已到,5.31年,3.31年,9.57,41.0,3.6%,26.5%,27.0%,36,1.54,0.33%,-0.33%,-3.75%,-3.95%,84.68,88.53,0.6,AA-,6.11%,134.9,26,46.4,87,8,2022-10-24
127016,鲁泰转债!,726,鲁 泰Ａ,服装纺织,纺织行业,114.045,-0.66%,-0.61%,7.12,-4.17%,115.3,8.61,37.9%,82.69,已到,3.45年,1.45年,14.0,17.0,1.0%,22.1%,18.3%,63,0.75,0.32%,-0.47%,-6.24%,-6.55%,97.59,103.34,0.3,AA+,3.29%,145.4,79,42.1,58,19,2022-10-24
128131,崇达转2!,2815,崇达技术,电子,元器件制,112.93,-0.19%,0.13%,10.59,-0.56%,114.3,18.87,101%,56.12,已到,3.87年,1.87年,14.0,1.7,0.1%,14.9%,8.3%,94,2.06,0.32%,-0.35%,-4.54%,-4.79%,95.35,99.25,0.1,AA,3.79%,169.7,327,70.5,275,12,2022-10-24
123044,红相转债!,300427,红相股份,能源电力,电力设备,122.938,-0.70%,1.32%,18.0,1.35%,124.2,18.62,27.2%,96.67,已到,3.38年,1.38年,5.5,15.0,2.2%,8.4%,8.2%,65,3.87,0.31%,-0.89%,-10.5%,-10.9%,95.03,102.91,0.46,AA-,5.89%,149.2,117,46.3,83,27,2022-10-24
123117,健帆转债!,300529,健帆生物,医药,医疗器械,113.162,-1.40%,0.98%,52.18,-2.06%,114.8,89.68,94.5%,58.18,已到,4.66年,2.66年,10.0,9.7,0.9%,2.4%,1.4%,421,12.83,0.31%,-0.26%,-3.20%,-3.41%,93.07,96.85,0.21,AA,3.79%,168.1,307,71.3,281,14,2022-10-24
123064,万孚转债!,300482,万孚生物,医药,医疗器械,113.18,0.07%,-0.57%,30.78,-2.84%,114.3,51.73,90.2%,59.5,已到,3.85年,1.85年,5.98,15.0,2.2%,4.4%,2.6%,137,3.17,0.26%,-0.41%,-4.68%,-4.93%,95.41,99.31,0.17,AA,3.79%,166.9,298,67.6,252,20,2022-10-24
